,0-3m,3-6m,6-9m,9-12m
0-3m,0.8279639648464756,0.7602855069865256,0.8545061403030574,0.9272992910253767
3-6m,,0.8075185901709783,0.7027839249662875,0.8849572525471141
6-9m,,,0.8432347226397425,0.9042523651332892
9-12m,,,,0.8730028356279046
