,0-3m,3-6m,6-9m,9-12m
0-3m,0.6779661016949152,0.5531914893617021,0.7692307692307693,0.6666666666666666
3-6m,,0.6666666666666666,0.5,0.6363636363636364
6-9m,,,0.6923076923076923,0.7307692307692307
9-12m,,,,0.8484848484848485
