,0-3m,3-6m,6-9m,9-12m
0-3m,0.6451612903225806,0.5,0.6818181818181818,0.5
3-6m,,0.5769230769230769,0.36363636363636365,0.5
6-9m,,,0.8181818181818182,0.6785714285714286
9-12m,,,,1.0
