,0-3m,3-6m,6-9m,9-12m
0-3m,0.7045454545454546,0.6428571428571429,0.6557377049180327,0.6911764705882353
3-6m,,0.75,0.7291666666666666,0.7213114754098361
6-9m,,,0.7346938775510204,0.7288135593220338
9-12m,,,,0.6811594202898551
