,0-3m,3-6m,6-9m,9-12m
0-3m,0.6666666666666666,0.7037037037037037,0.9,0.8064516129032258
3-6m,,0.46808510638297873,0.6666666666666666,0.8666666666666667
6-9m,,,0.7391304347826086,0.7619047619047619
9-12m,,,,0.7297297297297297
