,0-3m,3-6m,6-9m,9-12m
0-3m,0.6206896551724138,0.7169811320754716,0.8571428571428571,0.847457627118644
3-6m,,0.6027397260273972,0.7692307692307693,0.6046511627906976
6-9m,,,0.7555555555555555,0.6530612244897959
9-12m,,,,0.8307692307692308
