,0-3m,3-6m,6-9m,9-12m
0-3m,0.7142857142857143,0.7,0.6470588235294118,0.6818181818181818
3-6m,,0.5777777777777777,0.5405405405405406,0.5263157894736842
6-9m,,,0.6885245901639344,0.8333333333333334
9-12m,,,,0.7586206896551724
