,0-3m,3-6m,6-9m,9-12m
0-3m,0.8098471986417657,0.8450226244343892,0.8618181818181818,0.675
3-6m,,0.826923076923077,0.7545454545454546,0.6107142857142858
6-9m,,,0.7763636363636365,0.7321428571428572
9-12m,,,,0.5535714285714286
