,0-3m,3-6m,6-9m,9-12m
0-3m,0.7361751152073732,0.6812169312169313,0.6954545454545454,0.6663442940038685
3-6m,,0.7645502645502645,0.771590909090909,0.718568665377176
6-9m,,,0.7306818181818181,0.6987427466150871
9-12m,,,,0.7432301740812379
