,0-3m,3-6m,6-9m,9-12m
0-3m,0.8,1.0,0.9166666666666666,0.9375
3-6m,,0.6842105263157895,0.6666666666666666,1.0
6-9m,,,0.5384615384615384,0.78125
9-12m,,,,0.7333333333333333
