,0-3m,3-6m,6-9m,9-12m
0-3m,0.8333333333333334,0.782608695652174,0.8085106382978723,0.8288288288288288
3-6m,,0.8,0.8181818181818182,0.82
6-9m,,,0.7843137254901961,0.8103448275862069
9-12m,,,,0.8141592920353983
