,0-3m,3-6m,6-9m,9-12m
0-3m,0.7916666666666666,0.85,0.8947368421052632,1.0
3-6m,,0.75,0.7058823529411765,0.8421052631578947
6-9m,,,0.7916666666666666,0.8571428571428571
9-12m,,,,0.7297297297297297
