,0-3m,3-6m,6-9m,9-12m
0-3m,0.8902212040752862,0.873825265223404,0.8110860479474704,0.915974647010841
3-6m,,0.8159599573947764,0.6895730372756552,0.84193905929168
6-9m,,,0.9175588774298882,0.8077481305546728
9-12m,,,,0.8322174671058188
