,0-3m,3-6m,6-9m,9-12m
0-3m,0.6129032258064516,0.6538461538461539,0.7727272727272727,0.42857142857142855
3-6m,,0.5769230769230769,0.5454545454545454,0.5714285714285714
6-9m,,,0.8636363636363636,0.6428571428571429
9-12m,,,,0.9642857142857143
